,Unnamed: 0,MAL_ID,Name,Genres,English name,Type,Episodes,Aired,Producers,Licensors,Studios,Source,Duration,Rating
3441,3441,4014,Choujin Locke: Lord Leon,"['Action', 'Sci-Fi', 'Super Power']",Locke the Superman:Lord Leon,OVA,3.0,"[datetime.datetime(1989, 10, 25, 0, 0), datetime.datetime(1989, 12, 16, 0, 0)]",['Unknown'],['Unknown'],Nippon Animation,Manga,29.0,PG13
3838,3838,4818,Houkago Renai Club: Koi no Étude,['Hentai'],Casual Romance Club,OVA,2.0,"[datetime.datetime(1998, 4, 24, 0, 0), datetime.datetime(1998, 8, 21, 0, 0)]",['Pink Pineapple'],['Unknown'],,,30.0,Rx
14394,14394,37630,Washimo 6th Season,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']",,TV,42.0,"[datetime.datetime(2018, 4, 2, 0, 0), datetime.datetime(2019, 1, 7, 0, 0)]",['Unknown'],['Unknown'],,Picture book,10.0,G
5319,5319,8293,Gakuen Saimin Reido,['Hentai'],,OVA,3.0,"[datetime.datetime(2010, 4, 16, 0, 0), datetime.datetime(2012, 9, 21, 0, 0)]",['Milky Animation Label'],['Unknown'],,Visual novel,28.0,Rx
606,606,648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"['Comedy', 'Drama', 'Harem', 'Romance', 'Sci-Fi']",,TV,13.0,"[datetime.datetime(2004, 6, 30, 0, 0), datetime.datetime(2004, 9, 22, 0, 0)]",['Radix'],['Unknown'],,Visual novel,12.0,PG13
6830,6830,12793,Yanbou Ninbou Tonbou,['Fantasy'],,TV,39.0,"[datetime.datetime(1995, 4, 5, 0, 0), datetime.datetime(1996, 1, 24, 0, 0)]",['Image Kei'],['Unknown'],,Radio,25.0,PG
1750,1750,1919,Urusei Yatsura OVA,"['Sci-Fi', 'Adventure', 'Comedy']",,OVA,11.0,"[datetime.datetime(1985, 9, 24, 0, 0), datetime.datetime(1991, 6, 21, 0, 0)]",['Unknown'],['AnimEigo'],"Madhouse, Studio Deen, Magic Bus",Manga,32.0,PG13
11601,11601,32892,Himitsukessha Taka no Tsume GT,"['Comedy', 'Parody', 'Super Power']",,ONA,47.0,"[datetime.datetime(2016, 4, 7, 0, 0), datetime.datetime(2017, 4, 7, 0, 0)]",['Anime Beans'],['Unknown'],DLE,Original,6.0,PG
6353,6353,10739,Panty & Stocking in Sanitarybox,"['Action', 'Comedy', 'Parody', 'Dementia', 'Supernatural', 'Ecchi']",,Special,1.0,"[datetime.datetime(2011, 4, 28, 0, 0)]",['Unknown'],['Funimation'],Gainax,Original,8.0,R
3902,3902,4967,Choujin Locke: Mirror Ring,"['Action', 'Sci-Fi', 'Super Power']",Locke the Superman:Mirror Ring,OVA,1.0,"[datetime.datetime(2000, 12, 22, 0, 0)]",['Unknown'],['Unknown'],,Manga,60.0,PG13
12973,12973,35307,Shiseido x Kamiusagi Rope,"['Comedy', 'Slice of Life']",,ONA,2.0,"[datetime.datetime(2014, 1, 21, 0, 0), datetime.datetime(2014, 6, 21, 0, 0)]",['Unknown'],['Unknown'],,Original,3.0,G
6068,6068,10106,Sweet Home: H na Oneesan wa Suki Desu ka?,"['Harem', 'Hentai']",,OVA,3.0,"[datetime.datetime(2011, 2, 18, 0, 0), datetime.datetime(2011, 7, 22, 0, 0)]",['MS Pictures'],['Unknown'],,Visual novel,20.0,Rx
11606,11606,32899,Watashi ga Motete Dousunda,"['Harem', 'Comedy', 'Romance', 'School', 'Shoujo']","Kiss Him, Not Me!",TV,12.0,"[datetime.datetime(2016, 10, 7, 0, 0), datetime.datetime(2016, 12, 23, 0, 0)]","['TBS', 'Kodansha', 'DAX Production', 'Nippon Columbia', 'RAY']","['Funimation', 'Crunchyroll']",Brain's Base,Manga,23.0,PG13
11775,11775,33201,Ojisan to Marshmallow: Hige-san to Yume Mashmallow,['Comedy'],Ojisan and Marshmallow Episode 13:Hige-san and Marshmallow,Special,1.0,"[datetime.datetime(2016, 4, 16, 0, 0)]","['DAX Production', 'Dream Creation']",['Unknown'],Creators in Pack,Web manga,3.0,PG13
12036,12036,33730,Chain Chronicle: Haecceitas no Hikari Part 3,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",Chain Chronicle:The Light of Haecceitas Part 3,Movie,1.0,"[datetime.datetime(2017, 2, 11, 0, 0)]",['Pazzy Entertainment'],['Unknown'],"Telecom Animation Film, Graphinica",Game,93.0,PG13
10721,10721,30923,Colorful Ninja Iromaki,['Fantasy'],Colorful Ninja Iromaki,Movie,1.0,"[datetime.datetime(2016, 3, 19, 0, 0)]",['Exa International'],['Unknown'],Signal.MD,Original,24.0,PG
4946,4946,7255,Hanaori,['Comedy'],The Breaking of Branches is Forbidden,Movie,1.0,"[datetime.datetime(1968, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Original,13.0,G
5632,5632,9074,Arakawa Under the Bridge x Bridge,"['Comedy', 'Romance', 'Seinen']",Arakawa Under the Bridge x Bridge,TV,13.0,"[datetime.datetime(2010, 10, 4, 0, 0), datetime.datetime(2010, 12, 27, 0, 0)]","['Square Enix', 'Starchild Records', 'TV Tokyo Music', 'GANSIS']","['NIS America', 'Inc.']",Shaft,Manga,23.0,PG13
5574,5574,8928,Visions of Frank: Short Films by Japan's Most Audacious Animators,['Dementia'],Visions of Frank,OVA,9.0,"[datetime.datetime(2005, 11, 25, 0, 0)]",['Unknown'],['Unknown'],,,5.0,PG13
755,755,836,Sister Princess,"['Comedy', 'Drama', 'Harem', 'Romance', 'Slice of Life']",,TV,26.0,"[datetime.datetime(2001, 4, 4, 0, 0), datetime.datetime(2001, 9, 26, 0, 0)]","['Starchild Records', 'TV Tokyo Music', 'GANSIS']","['ADV Films', 'Discotek Media']",Zexcs,Light novel,23.0,PG13
1986,1986,2169,Ice,"['Action', 'Military', 'Sci-Fi', 'Shoujo Ai']",,OVA,3.0,"[datetime.datetime(2007, 5, 25, 0, 0), datetime.datetime(2007, 9, 25, 0, 0)]",['Unknown'],['Sentai Filmworks'],PPM,Original,37.0,R
858,858,951,Chibi Maruko-chan,"['Comedy', 'Slice of Life', 'Shoujo']",,TV,142.0,"[datetime.datetime(1990, 1, 7, 0, 0), datetime.datetime(1992, 9, 27, 0, 0)]",['Fuji TV'],['Unknown'],Nippon Animation,Manga,24.0,G
2961,2961,3325,Yuusha Exkaiser,"['Action', 'Mecha', 'Sci-Fi', 'Shounen']",The Brave Fighter Exkizer,TV,48.0,"[datetime.datetime(1990, 2, 3, 0, 0), datetime.datetime(1991, 1, 26, 0, 0)]",['Nagoya Broadcasting Network'],['Unknown'],Sunrise,Original,24.0,G
14071,14071,37141,Hataraku Saibou (TV),"['Comedy', 'Shounen']",Cells at Work!,TV,13.0,"[datetime.datetime(2018, 7, 8, 0, 0), datetime.datetime(2018, 9, 30, 0, 0)]","['Aniplex', 'Kodansha', 'Magic Capsule']",['Aniplex of America'],David Production,Manga,23.0,PG13
7386,7386,16149,Kick-Heart,"['Comedy', 'Romance', 'Sports']",,Movie,1.0,"[datetime.datetime(2013, 5, 26, 0, 0)]",['Unknown'],['Unknown'],Production I.G,,12.0,PG13
15473,15473,39253,Let's Go Nakama-tachi!: Bokura to Hakase no Bouka no Chikai,['Kids'],,OVA,1.0,"[datetime.datetime(1993, 1, 1, 0, 0)]",['TV Asahi'],['Unknown'],,Original,15.0,G
5667,5667,9203,K-On!!: Ura-On!!,['Comedy'],K-ON!!:Ura-On!!,Special,9.0,"[datetime.datetime(2010, 7, 30, 0, 0), datetime.datetime(2011, 3, 16, 0, 0)]",['Unknown'],['Sentai Filmworks'],Kyoto Animation,Original,3.0,G
10979,10979,31509,Ichi-gan Kuni,['Unknown'],,Movie,1.0,"[datetime.datetime(2009, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,,5.0,G
10049,10049,29517,Kumi to Tulip,"['Kids', 'Sci-Fi']",,Movie,1.0,"[datetime.datetime(2015, 3, 22, 0, 0)]",['Unknown'],['Unknown'],Tezuka Productions,Original,23.0,G
8097,8097,19547,Beompeoking Jaepeo,"['Action', 'Cars']",,TV,26.0,"[datetime.datetime(2004, 1, 1, 0, 0)]",['Unknown'],['Unknown'],Daewon Media,,30.0,
9200,9200,24793,Bloody Bunny,['Comedy'],,TV,26.0,"[datetime.datetime(2012, 7, 18, 0, 0), nan]",['Unknown'],['Unknown'],Kachidoki Studio,Other,1.0,PG13
14892,14892,38410,Cike Wu Liuqi Fanwai,"['Action', 'Mystery', 'Comedy', 'Super Power', 'Drama', 'Romance', 'Martial Arts']",Killer Seven,ONA,4.0,"[datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 8, 22, 0, 0)]",['Unknown'],['Unknown'],,Original,11.0,R
13594,13594,36376,Hedler no Yama,"['Music', 'Kids']",,Music,1.0,"[datetime.datetime(1994, 10, 1, 0, 0)]",['NHK'],['Unknown'],,Original,2.0,G
2256,2256,2461,Metal Skin Panic MADOX-01,"['Action', 'Mecha', 'Sci-Fi']",,OVA,1.0,"[datetime.datetime(1987, 12, 15, 0, 0)]","['AIC', 'Pony Canyon', 'Soeishinsha']",['AnimEigo'],,Original,42.0,PG13
13692,13692,36548,Kokkoku,"['Psychological', 'Supernatural', 'Drama', 'Mystery', 'Seinen']",Kokkoku,TV,12.0,"[datetime.datetime(2018, 1, 8, 0, 0), datetime.datetime(2018, 3, 26, 0, 0)]",['Twin Engine'],['Sentai Filmworks'],Geno Studio,Manga,23.0,R
12885,12885,35166,Yuki Daruman no Fuyumichi Koutsuu Anzen,['Kids'],,OVA,1.0,[nan],['Unknown'],['Unknown'],,Original,11.0,G
2484,2484,2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"['Action', 'Comedy', 'Sci-Fi']",Space Pirate Mito 2,TV,13.0,"[datetime.datetime(1999, 7, 13, 0, 0), datetime.datetime(1999, 10, 5, 0, 0)]",['Unknown'],"['Nozomi Entertainment', 'Media Blasters', 'NYAV Post']","Xebec, Genco, Triangle Staff",,24.0,PG13
14988,14988,38560,Sylvanian Families: Mini Story 2nd Season,"['Slice of Life', 'Kids']",,TV,12.0,"[datetime.datetime(2018, 10, 3, 0, 0), datetime.datetime(2018, 12, 19, 0, 0)]",['Unknown'],['Unknown'],,Other,3.0,G
13008,13008,35363,"Kobayashi-san Chi no Maid Dragon: Valentine, Soshite Onsen! - Amari Kitai Shinaide Kudasai","['Slice of Life', 'Comedy', 'Fantasy']","Miss Kobayashi's Dragon Maid Episode 14:Valentine's, and Then Hot Springs! - Please Don't Get Your Hopes Up",Special,1.0,"[datetime.datetime(2017, 9, 20, 0, 0)]",['Unknown'],['Unknown'],Kyoto Animation,Manga,23.0,PG13
2023,2023,2210,Tooi Sekai,"['Romance', 'Drama']",,ONA,1.0,"[datetime.datetime(1999, 2, 1, 0, 0)]",['Unknown'],['Unknown'],,,1.0,PG13
264,264,288,Bakuten Shoot Beyblade,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Sports', 'Shounen']",Beyblade,TV,51.0,"[datetime.datetime(2001, 1, 8, 0, 0), datetime.datetime(2001, 12, 24, 0, 0)]","['d-rights', 'Heewon Entertainment']","['Nelvana', 'Discotek Media']",Madhouse,Manga,23.0,PG
6355,6355,10741,Jingi,"['Adventure', 'Police', 'Drama']",,OVA,2.0,"[datetime.datetime(1991, 12, 4, 0, 0), datetime.datetime(1992, 4, 8, 0, 0)]",['Unknown'],['Unknown'],J.C.Staff,,50.0,R+
1633,1633,1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Police']",Dirty Pair:Affair of Nolandia,OVA,1.0,"[datetime.datetime(1985, 12, 20, 0, 0)]",['Studio Nue'],"['ADV Films', 'Nozomi Entertainment']",Sunrise,Light novel,55.0,R+
9069,9069,23989,Maken-Ki! Two Specials,['Ecchi'],,Special,5.0,"[datetime.datetime(2014, 3, 28, 0, 0), datetime.datetime(2014, 7, 25, 0, 0)]",['Unknown'],['Unknown'],Xebec,Manga,4.0,R+
4045,4045,5249,Mitsume ga Tooru,['Adventure'],,TV,48.0,"[datetime.datetime(1990, 10, 18, 0, 0), datetime.datetime(1991, 9, 26, 0, 0)]",['Unknown'],['Unknown'],Tezuka Productions,Manga,24.0,G
1015,1015,1116,Junkers Come Here,"['Slice of Life', 'Drama']",,Movie,1.0,"[datetime.datetime(1994, 7, 20, 0, 0)]","['Bandai Visual', 'Kadokawa Shoten']",['Bandai Entertainment'],Triangle Staff,Novel,99.0,G
15692,15692,39583,number24,"['Sports', 'School']",number24,TV,12.0,"[datetime.datetime(2020, 1, 8, 0, 0), datetime.datetime(2020, 4, 15, 0, 0)]","['Movic', 'Magic Capsule', 'Tokyo MX', 'Mime Corporation', ""it's""]",['Unknown'],PRA,Original,23.0,PG13
16547,16547,41181,Dakara Boku wa Ongaku wo Yameta,"['Music', 'Slice of Life']",That's Why I Gave Up on Music,Music,1.0,"[datetime.datetime(2019, 5, 4, 0, 0)]",['Unknown'],['Unknown'],,Original,4.0,G
16118,16118,40367,Go! Go! Atom,"['Action', 'Sci-Fi', 'Adventure', 'Kids', 'Drama', 'Mecha']",,TV,52.0,"[datetime.datetime(2019, 10, 3, 0, 0), datetime.datetime(2020, 10, 1, 0, 0)]","['TV Tokyo', 'Tezuka Productions']",['Unknown'],,Manga,11.0,PG
11600,11600,32890,Tu Xia Zhi Qing Li Chuanshuo,"['Action', 'Adventure', 'Comedy', 'Martial Arts']",Legend of a Rabbit:The Martial of Fire,Movie,1.0,"[datetime.datetime(2015, 2, 21, 0, 0)]",['Unknown'],['Unknown'],,Original,95.0,PG
13555,13555,36315,Mushi Mushi Mura no Nakama-tachi: Minna Ii Toko Arun Da yo,['Kids'],,OVA,1.0,"[datetime.datetime(2017, 1, 1, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,Original,13.0,G
1275,1275,1406,Gibo,"['Drama', 'Hentai', 'Romance']",Stepmother's Sin,OVA,2.0,"[datetime.datetime(2001, 10, 5, 0, 0), datetime.datetime(2002, 1, 11, 0, 0)]",['Digital Works'],['Unknown'],,Visual novel,30.0,Rx
16123,16123,40375,Kick-Flight,"['Game', 'Music']",,ONA,1.0,"[datetime.datetime(2019, 6, 4, 0, 0)]",['Unknown'],['Unknown'],MAPPA,Game,1.0,PG13
576,576,613,Onmyou Taisenki,"['Adventure', 'Fantasy', 'Supernatural', 'Shounen']",,TV,52.0,"[datetime.datetime(2004, 11, 30, 0, 0), datetime.datetime(2005, 11, 29, 0, 0)]",['Unknown'],['Unknown'],Sunrise,,23.0,G
3856,3856,4851,Lupin III: Seven Days Rhapsody,"['Action', 'Adventure', 'Comedy', 'Seinen']",,Special,1.0,"[datetime.datetime(2006, 9, 8, 0, 0)]",['VAP'],['Unknown'],TMS Entertainment,,92.0,PG13
1125,1125,1234,Hand Maid Mai,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",,OVA,1.0,"[datetime.datetime(2003, 1, 18, 0, 0)]",['Lantis'],['Unknown'],Tokyo Kids,Original,25.0,PG13
10958,10958,31464,Pichiko Dakyuubu,"['Comedy', 'Sports']",,TV,29.0,"[datetime.datetime(2010, 2, 1, 0, 0), nan]",['Unknown'],['Unknown'],DLE,,1.0,G
14807,14807,38267,Sleeping Beauty,['Music'],Sleeping Beauty,Music,1.0,"[datetime.datetime(2018, 7, 6, 0, 0)]",['Unknown'],['Unknown'],,Original,4.0,G
14420,14420,37675,Overlord III,"['Action', 'Magic', 'Fantasy', 'Game', 'Supernatural']",Overlord III,TV,13.0,"[datetime.datetime(2018, 7, 10, 0, 0), datetime.datetime(2018, 10, 2, 0, 0)]",['Kadokawa'],['Funimation'],Madhouse,Light novel,23.0,R
6556,6556,11533,Momotarou Densetsu,"['Adventure', 'Comedy']",,TV,51.0,"[datetime.datetime(1989, 10, 2, 0, 0), datetime.datetime(1990, 10, 1, 0, 0)]",['TV Tokyo'],['Unknown'],Knack Productions,Game,22.0,G
16847,16847,42121,Kanashimi no Kodomo-tachi,['Music'],,Music,1.0,"[datetime.datetime(2020, 2, 15, 0, 0)]",['Unknown'],['Unknown'],,Original,3.0,PG13
15984,15984,40136,Oda Cinnamon Nobunaga,"['Slice of Life', 'Comedy', 'Historical', 'Seinen']",Oda Cinnamon Nobunaga,TV,12.0,"[datetime.datetime(2020, 1, 11, 0, 0), datetime.datetime(2020, 3, 28, 0, 0)]","['TV Tokyo', 'Dentsu', 'Shochiku', 'Avex Pictures', 'Amuse', 'Sammy', 'North Stars Pictures', 'Mixer']",['Unknown'],Studio Signpost,Manga,23.0,PG13
4551,4551,6318,Kigurumikku V3,"['Comedy', 'Ecchi', 'Magic', 'Mecha', 'Parody']",,ONA,3.0,"[datetime.datetime(2009, 4, 5, 0, 0), datetime.datetime(2009, 7, 16, 0, 0)]",['AIC'],['Unknown'],,,12.0,PG13
6461,6461,10999,Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon,"['Sci-Fi', 'Sports', 'Super Power', 'Shounen']",,Movie,1.0,"[datetime.datetime(2011, 12, 23, 0, 0)]","['Studio Jack', 'Dentsu Tec']",['Unknown'],OLM,Game,90.0,G
17514,17514,47618,Ichi Nichi Shite Narazu,['Slice of Life'],,ONA,1.0,"[datetime.datetime(2021, 2, 8, 0, 0)]",['Studio Mausu'],['Unknown'],GEEK TOYS,Original,6.0,
6874,6874,12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,"['Magic', 'Shoujo']",,Movie,1.0,"[datetime.datetime(1989, 7, 15, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,,24.0,G
16271,16271,40636,Marco to Ginga Ryuu,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Marco and Galaxy Dragon,OVA,1.0,"[datetime.datetime(2020, 2, 28, 0, 0)]",['Unknown'],['Unknown'],,Game,,
1823,1823,2002,Heroic Age,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",Heroic Age,TV,26.0,"[datetime.datetime(2007, 4, 2, 0, 0), datetime.datetime(2007, 10, 1, 0, 0)]",['Starchild Records'],['Funimation'],Xebec,Original,23.0,PG13
13024,13024,35388,Ameya Tanuki,['Comedy'],The Candy Man's Raccoon Dog Dance,Movie,1.0,"[datetime.datetime(1931, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Original,4.0,G
14837,14837,38320,Kokoro wa Hallelujah,"['Kids', 'Music']",,Music,1.0,"[datetime.datetime(1998, 6, 1, 0, 0)]",['NHK'],['Unknown'],,Original,2.0,G
9132,9132,24403,Nyanpuku Nyaruma,['Comedy'],,TV,3.0,"[datetime.datetime(2014, 7, 25, 0, 0), datetime.datetime(2014, 1, 1, 0, 0)]",['Unknown'],['Unknown'],Kachidoki Studio,Original,1.0,G
11961,11961,33549,Mame-Mofu Collab Animation,['Comedy'],,ONA,1.0,"[datetime.datetime(2008, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Other,2.0,G
364,364,388,Capeta,"['Cars', 'Shounen', 'Sports']",,TV,52.0,"[datetime.datetime(2005, 10, 4, 0, 0), datetime.datetime(2006, 9, 26, 0, 0)]","['TV Tokyo', 'Sotsu', 'Marvelous', 'Delfi Sound']",['Unknown'],Studio Comet,Manga,23.0,PG
7406,7406,16259,Inferious Wakusei Senshi Gaiden Condition Green,"['Action', 'Sci-Fi']",,OVA,6.0,"[datetime.datetime(1991, 11, 29, 0, 0), datetime.datetime(1992, 3, 27, 0, 0)]",['Hero Communication'],['Unknown'],,,25.0,R+
7617,7617,17237,Peeping Life: World History,"['Slice of Life', 'Comedy', 'Historical']",,ONA,40.0,"[datetime.datetime(2012, 12, 20, 0, 0), datetime.datetime(2013, 12, 12, 0, 0)]",['CoMix Wave Films'],['Unknown'],,Original,5.0,G
2299,2299,2511,Sengoku Majin Goushougun: Toki no Etranger,"['Action', 'Sci-Fi']",Time Stranger,Movie,1.0,"[datetime.datetime(1985, 4, 27, 0, 0)]",['Unknown'],['Discotek Media'],Production Reed,,88.0,PG13
5103,5103,7654,Tokyo Magnitude 8.0 Recap,['Drama'],,Special,1.0,"[datetime.datetime(2009, 12, 11, 0, 0)]",['Unknown'],['Maiden Japan'],"Bones, Kinema Citrus",Original,51.0,PG13
2117,2117,2314,Tobe! Kujira no Peek,"['Adventure', 'Drama']",Fly! Peek the Whale,Movie,1.0,"[datetime.datetime(1991, 5, 22, 0, 0)]",['TOHO animation'],['Unknown'],Urban Product,,80.0,G
7451,7451,16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,"['Comedy', 'Ecchi', 'Parody', 'School', 'Shounen']",,Special,5.0,"[datetime.datetime(2012, 11, 30, 0, 0), datetime.datetime(2013, 3, 29, 0, 0)]",['AIC'],['Unknown'],AIC Classic,Manga,4.0,R+
8324,8324,20725,"Lies, Lies.",['Music'],,Music,1.0,"[datetime.datetime(2010, 10, 27, 0, 0)]",['Unknown'],['Unknown'],,,4.0,G
1588,1588,1749,Amaenaide yo!!: Yasumanaide yo!!,"['Ecchi', 'Comedy', 'Romance', 'Supernatural']",Ah! My Buddha Special,Special,1.0,"[datetime.datetime(2005, 12, 21, 0, 0)]",['Unknown'],"['Nozomi Entertainment', 'Media Blasters']",Studio Deen,,23.0,R+
4106,4106,5365,Tsumiki no Ie,['Drama'],La Maison en Petits Cubes,Movie,1.0,"[datetime.datetime(2008, 6, 10, 0, 0)]",['Robot Communications'],['Unknown'],Oh! Production,Original,12.0,G
2432,2432,2647,Dorami-chan: Mini-Dora SOS!!!,"['Kids', 'Fantasy']",,Movie,1.0,"[datetime.datetime(1989, 3, 11, 0, 0)]",['Unknown'],['Unknown'],,,40.0,G
10376,10376,30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,"['Kids', 'Adventure']",,TV,26.0,[nan],['Unknown'],['Unknown'],,,12.0,PG
4875,4875,7029,Tonari no Yarou,['Comedy'],The Man Next Door,Movie,1.0,"[datetime.datetime(1965, 1, 1, 0, 0)]",['Kuri Jikken Manga Kobo'],['Unknown'],,Original,9.0,G
12877,12877,35158,Warau Salesman Tokubetsu Bangumi,"['Psychological', 'Supernatural', 'Seinen']",,Special,14.0,"[datetime.datetime(1992, 12, 26, 0, 0), datetime.datetime(1993, 12, 28, 0, 0)]",['Unknown'],['Unknown'],Shin-Ei Animation,Manga,17.0,PG13
9549,9549,26341,Hanamaru Koutsuu Anzen,"['Kids', 'Drama']",,OVA,1.0,"[datetime.datetime(2000, 1, 1, 0, 0)]",['Gakken'],['Unknown'],,Original,15.0,G
16730,16730,41634,Puso Ni Comi: Okawari,"['Game', 'Comedy', 'Parody']",Puso Ni Comi:Okawari,ONA,26.0,"[datetime.datetime(2020, 4, 7, 0, 0), datetime.datetime(2020, 9, 29, 0, 0)]",['Sega'],['Unknown'],,Web manga,4.0,PG13
12124,12124,33872,Fujinkoron-senpai,['Comedy'],,ONA,1.0,"[datetime.datetime(2016, 5, 23, 0, 0)]",['Unknown'],['Unknown'],HOTZIPANG,Original,1.0,PG
11445,11445,32630,Coral no Tanken,"['Adventure', 'Kids', 'Music']",Coral Investigates,TV,50.0,"[datetime.datetime(1979, 4, 7, 0, 0), datetime.datetime(1980, 3, 29, 0, 0)]",['TBS'],['Unknown'],,Other,25.0,G
9124,9124,24347,Inazuma Eleven: Chou Jigen Dream Match,"['Sports', 'Super Power', 'Shounen']",,Movie,1.0,"[datetime.datetime(2014, 6, 13, 0, 0)]","['TV Tokyo', 'Dentsu Tec']",['Unknown'],OLM,Game,49.0,G
1528,1528,1681,Brave Story,"['Action', 'Adventure', 'Fantasy', 'Kids', 'Magic', 'Supernatural']",Brave Story,Movie,1.0,"[datetime.datetime(2006, 7, 8, 0, 0)]",['Unknown'],['Unknown'],Gonzo,Novel,112.0,G
2509,2509,2727,Sweet Valerian,"['Action', 'Comedy', 'Magic', 'School', 'Shoujo']",,TV,18.0,"[datetime.datetime(2004, 8, 1, 0, 0), datetime.datetime(2004, 12, 19, 0, 0)]",['Aniplex'],['Unknown'],Madhouse,Original,3.0,G
14073,14073,37143,Alphard x Taka no Tsume,"['Cars', 'Parody']",,ONA,3.0,"[datetime.datetime(2018, 1, 19, 0, 0)]",['Unknown'],['Unknown'],DLE,Original,3.0,G
14397,14397,37641,Yin Yang Shi: Ping An Wu Yu,"['Slice of Life', 'Comedy', 'Historical', 'Demons', 'Supernatural']",,ONA,12.0,"[datetime.datetime(2018, 4, 21, 0, 0), datetime.datetime(2018, 7, 8, 0, 0)]",['Unknown'],['Unknown'],"Blade, Thundray",Game,5.0,PG13
8751,8751,22661,One Piece: Cry Heart,"['Fantasy', 'Shounen']",,Special,3.0,"[datetime.datetime(2014, 1, 19, 0, 0), datetime.datetime(2015, 4, 22, 0, 0)]",['Banpresto'],['Unknown'],,Manga,5.0,PG13
8104,8104,19581,Houseki no Kuni,"['Fantasy', 'Sci-Fi', 'Seinen']",,ONA,1.0,"[datetime.datetime(2013, 7, 19, 0, 0)]",['Kodansha'],['Unknown'],Studio Hibari,Manga,1.0,PG13
11766,11766,33191,Kishibe Rohan wa Ugokanai,"['Action', 'Mystery', 'Supernatural', 'Shounen']",,OVA,4.0,"[datetime.datetime(2017, 9, 20, 0, 0), datetime.datetime(2020, 3, 25, 0, 0)]","['Warner Bros. Japan', 'Shueisha']",['Unknown'],David Production,Manga,23.0,R
5874,5874,9731,Nurarihyon no Mago Recaps,"['Action', 'Supernatural', 'Demons', 'Shounen']",,Special,2.0,"[datetime.datetime(2010, 9, 28, 0, 0), datetime.datetime(2010, 12, 28, 0, 0)]",['Unknown'],['VIZ Media'],Studio Deen,Manga,24.0,PG13
13494,13494,36226,Kai Feng Qitan: Zhege Baogong Bu Taixing,"['Action', 'Comedy', 'Historical']",,ONA,10.0,"[datetime.datetime(2017, 5, 19, 0, 0), datetime.datetime(2017, 7, 21, 0, 0)]","['Yaoqi', 'Colored-Pencil Animation Design']",['Unknown'],Studio LAN,Manga,12.0,PG13
8270,8270,20359,Yamada-kun to 7-nin no Majo,"['Comedy', 'School', 'Shounen', 'Supernatural']",,ONA,1.0,"[datetime.datetime(2013, 8, 25, 0, 0)]",['Kodansha'],['Unknown'],LIDENFILMS,Manga,2.0,PG13
8425,8425,21295,Sore Ike! Anpanman: Tenohira wo Taiyou ni,"['Comedy', 'Fantasy', 'Kids']",,Movie,1.0,"[datetime.datetime(1998, 7, 25, 0, 0)]","['VAP', 'Tokyo Movie Shinsha']",['Unknown'],,,55.0,PG
5640,5640,9100,Umi Monogatari: Marin no Kore Naani?,['Comedy'],"Umi Monogatari:Marin's ""What Is This?""",Special,4.0,"[datetime.datetime(2009, 11, 22, 0, 0), datetime.datetime(2010, 2, 24, 0, 0)]",['Unknown'],['Unknown'],Zexcs,Game,2.0,PG13
2190,2190,2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,"['Adventure', 'Comedy', 'Kids']",Doraemon the Movie:Nobita's Dinosaur 2006,Movie,1.0,"[datetime.datetime(2006, 3, 4, 0, 0)]",['Unknown'],['Unknown'],Shin-Ei Animation,,107.0,PG
8722,8722,22595,Kimezou no Kimarimonku Ja Kimaranee.,['Comedy'],,ONA,12.0,"[datetime.datetime(2010, 10, 3, 0, 0), datetime.datetime(2010, 12, 20, 0, 0)]",['Dentsu'],['Unknown'],Shin-Ei Animation,,1.0,G
12790,12790,35056,Tsuki no Mine no Ookami,['Kids'],,OVA,1.0,"[datetime.datetime(1982, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Original,11.0,G
10215,10215,29895,Muku no Ki no Hanashi,['Kids'],,Movie,1.0,"[datetime.datetime(1947, 9, 25, 0, 0)]",['Unknown'],['Unknown'],,Original,20.0,G
